year,state_abbr,geoid,dvote,rvote,ovote,totalvote,dem_margin,power,voting_power
2016,CT,09003,23913.0,18650.0,0.0,42563.0,12.36519982144116,0.0037998216052312172,0.0003072996522581347
2016,CT,09004,24146.0,23557.0,0.0,47703.0,1.234723183028321,0.0037998216052312172,0.003077468421635735
2016,CT,09005,30655.0,21128.0,0.0,51783.0,18.39792982252863,0.0037998216052312172,0.0002065352809737463
2016,CT,09006,19683.0,10788.0,2234.0,32705.0,27.197676196300257,0.0037998216052312172,0.00013971125980785494
2016,CT,09007,18388.0,28651.0,0.0,47039.0,-21.818065860243628,0.0037998216052312172,0.0001741594158515748
2016,CT,09008,18204.0,32839.0,0.0,51043.0,-28.67190408087299,0.0037998216052312172,0.00013252770358443254
2016,CT,09009,29684.0,17213.0,0.0,46897.0,26.592319338123975,0.0037998216052312172,0.00014289169579065702
2016,CT,09010,26153.0,0.0,0.0,26153.0,100.0,0.0037998216052312172,3.7998216052312174e-05
2016,CT,09011,28731.0,0.0,0.0,28731.0,100.0,0.0037998216052312172,3.7998216052312174e-05
2016,CT,09012,32089.0,21208.0,0.0,53297.0,20.41578325234066,0.0037998216052312172,0.00018612176463009665
2016,CT,09013,20866.0,21761.0,0.0,42627.0,-2.099608229525887,0.0037998216052312172,0.001809776486773085
2016,CT,09014,26549.0,20836.0,0.0,47385.0,12.056557982483907,0.0037998216052312172,0.0003151663692698779
2016,CT,09015,20312.0,0.0,4407.0,24719.0,64.34321776770905,0.0037998216052312172,5.9055511008934586e-05
2016,CT,09016,17966.0,29610.0,0.0,47576.0,-24.4745249705734,0.0037998216052312172,0.0001552561943408454
2016,CT,09017,20769.0,21602.0,0.0,42371.0,-1.9659672889476294,0.0037998216052312172,0.0019328000148289544
2016,CT,09018,18447.0,24795.0,0.0,43242.0,-14.68017205494658,0.0037998216052312172,0.00025884039989509814
2016,CT,09019,24614.0,17452.0,0.0,42066.0,17.025626396614843,0.0037998216052312172,0.00022318248484453558
2016,CT,09020,17761.0,26501.0,0.0,44262.0,-19.7460575663097,0.0037998216052312172,0.00019243444381092007
2016,CT,09021,16561.0,30966.0,0.0,47527.0,-30.309087466071915,0.0037998216052312172,0.00012536905340633397
2016,CT,09022,22271.0,16885.0,0.0,39156.0,13.755235468382878,0.0037998216052312172,0.00027624547860087925
2016,CT,09023,19689.0,2583.0,0.0,22272.0,76.80495689655173,0.0037998216052312172,4.9473650644048674e-05
2016,CT,09024,18745.0,20501.0,0.0,39246.0,-4.474341334148703,0.0037998216052312172,0.0008492471453240566
2016,CT,09025,26509.0,17573.0,0.0,44082.0,20.271312553876868,0.0037998216052312172,0.00018744822739682465
2016,CT,09026,22898.0,34627.0,0.0,57525.0,-20.389395914819644,0.0037998216052312172,0.00018636263777042014
2016,CT,09027,24149.0,11993.0,0.0,36142.0,33.633999225278075,0.0037998216052312172,0.00011297561077350002
2016,CT,09028,21441.0,32659.0,0.0,54100.0,-20.735674676524955,0.0037998216052312172,0.0001832504446808779
2016,CT,09029,22180.0,18280.0,0.0,40460.0,9.639149777558082,0.0037998216052312172,0.00039420713371193604
2016,CT,09030,21042.0,26676.0,0.0,47718.0,-11.806865333836287,0.0037998216052312172,0.0003218315359574428
2016,CT,09031,18053.0,27162.0,0.0,45215.0,-20.145969257989606,0.0037998216052312172,0.0001886144844445378
2016,CT,09032,17099.0,33090.0,0.0,50189.0,-31.861563290760923,0.0037998216052312172,0.00011926036304480618
2016,CT,09033,22954.0,31594.0,0.0,54548.0,-15.83926083449439,0.0037998216052312172,0.00023989892236360238
2016,CT,09034,0.0,35049.0,0.0,35049.0,-100.0,0.0037998216052312172,3.7998216052312174e-05
2016,CT,09035,19199.0,31829.0,0.0,51028.0,-24.751117033785373,0.0037998216052312172,0.00015352121684223164
2016,CT,09036,19291.0,28901.0,0.0,48192.0,-19.94106905710491,0.0037998216052312172,0.00019055255234058568
2016,DE,10001,11858.0,9195.0,0.0,21053.0,12.649028641998767,0.001763426587356936,0.00013941201631102355
2016,DE,10005,9596.0,14083.0,0.0,23679.0,-18.949279952700707,0.001763426587356936,9.306034803214818e-05
2016,DE,10007,9398.0,9604.0,0.0,19002.0,-1.0840964109041153,0.001763426587356936,0.0016266326219881795
2016,DE,10008,8862.0,8115.0,0.0,16977.0,4.400070683866407,0.001763426587356936,0.00040077233164067876
2016,DE,10009,13500.0,0.0,0.0,13500.0,100.0,0.001763426587356936,1.763426587356936e-05
2016,DE,10012,18961.0,0.0,0.0,18961.0,100.0,0.001763426587356936,1.763426587356936e-05
2016,DE,10013,14503.0,0.0,0.0,14503.0,100.0,0.001763426587356936,1.763426587356936e-05
2016,DE,10014,13454.0,9138.0,0.0,22592.0,19.104107648725215,0.001763426587356936,9.230614796470782e-05
2016,DE,10015,0.0,15036.0,0.0,15036.0,-100.0,0.001763426587356936,1.763426587356936e-05
2016,DE,10019,0.0,14003.0,0.0,14003.0,-100.0,0.001763426587356936,1.763426587356936e-05
2016,DE,10020,6831.0,17908.0,0.0,24739.0,-44.77545575811472,0.001763426587356936,3.938377750710774e-05
2014,DE,10002,7324.0,1010.0,0.0,8334.0,75.76193904487641,0.001763426587356936,2.327589036907302e-05
2014,DE,10003,5214.0,0.0,0.0,5214.0,100.0,0.001763426587356936,1.763426587356936e-05
2014,DE,10004,5521.0,8983.0,0.0,14504.0,-23.869277440706014,0.001763426587356936,7.387850728776719e-05
2014,DE,10006,6718.0,11633.0,0.0,18351.0,-26.783281565037324,0.001763426587356936,6.584057233893619e-05
2014,DE,10010,6230.0,5963.0,0.0,12193.0,2.18978102189781,0.001763426587356936,0.0008052981415596675
2014,DE,10011,6426.0,0.0,0.0,6426.0,100.0,0.001763426587356936,1.763426587356936e-05
